schneider v. feinberg, 345 f.3d 135(2d cir. 2003)|.||||
schroeder v. united states, 569 f.3d 956, 962(9th cir. 2009)|.||||
se. alabama med. ctr. v. sebelius, 572 f.3d 912, 916(d.c. cir. 2009)|.||||
se. alabama med. ctr. v. sebelius, 572 f.3d 912, 916(d.c. cir. 2009)|.||||
se. fed. power customers, inc. v. geren, 514 f.3d 1316, 1321(d.c. cir. 2008)|.||||
sears v. principi, 349 f.3d 1326, 1330(fed. cir. 2003)|.||||
sec v. das, 723 f.3d 943|.||||
sec'y of labor v. nat'l cement co. of cal., inc., 573 f.3d 788, 793(d.c. cir. 2009)|.||||
sec'y of labor v. twentymile coal co., 411 f.3d 256, 261(d.c. cir. 2005)|.||||
sec'y of labor, mine safety & health admin. v. excel mining, llc, 334 f.3d 1, 11-12(d.c. cir. 2003)|.||||
seiu, united healthcare workers-w. v. n.l.r.b., 574 f.3d 1213, 1214-15(9th cir. 2009)|.||||
sejdini v. holder, 714 f.3d 399(6th cir. 2013)|.||||
seneca-cayuga tribe of oklahoma v. nat'l indian gaming comm'n, 327 f.3d 1019, 1040(10th cir. 2003)|.||||
seneca-cayuga tribe of oklahoma v. nat'l indian gaming comm'n, 327 f.3d 1019, 1040(10th cir. 2003)|.||||
senger v. city of aberdeen, s.d., 466 f.3d 670, 674(8th cir. 2006)|.||||
serv. oil, inc. v. u.s. e.p.a., 590 f.3d 545, 550(8th cir. 2009)|.||||
shao v. mukasey, 546 f.3d 138|.||||
shays v. federal election com’n, 528 f.3d 914|.||||
shays v. federal election com’n, 528 f.3d 914|.||||
shays v. federal election com’n, 528 f.3d 914|.||||
shays v. federal election com’n, 528 f.3d 914|.||||
shays v. federal election com’n, 528 f.3d 914|.||||
shays v. federal election com’n, 528 f.3d 914|.||||
sherley v. sebelius, 644 f.3d 388|.||||
sherley v. sebelius, 689 f.3d 776|.||||
shi lian lin v. u.s. dep't of justice, 494 f.3d 296|.||||
shotz v. city of plantation, fla., 344 f.3d 1161|.||||
shroyer v. new cingular wireless services, inc., 622 f.3d 1035|.||||
sides v.macon county greyhound park, inc., 725 f.3d 1276|.||||
sidney coal co., inc. v. soc. sec. admin., 427 f.3d 336, 346(6th cir. 2005)|.||||
sierra club v. adm'r, u.s. e.p.a., 496 f.3d 1182, 1188(11th cir. 2007)|.||||
sierra club v. e.p.a., 353 f.3d 976, 990(d.c. cir. 2004)|.||||
sierra club v. e.p.a., 536 f.3d 673, 677(d.c. cir. 2008)|.||||
sierra club v. e.p.a., 551 f.3d 1019, 1028(d.c. cir. 2008)|.||||
sierra club v. envtl. prot. agency, 356 f.3d 296, 301(d.c. cir. 2004)|.||||
sierra club v. envtl. prot. agency, 356 f.3d 296, 301(d.c. cir. 2004)|.||||
sierra club v. johnson, 541 f.3d 1257, 1265(11th cir. 2008)|.||||
sierra club v. u.s. e.p.a., 557 f.3d 401, 407(6th cir. 2009)|.||||
sierra club, inc. v. leavitt, 488 f.3d 904, 917(11th cir. 2007)|.||||
silva-rengifo v. atty. gen. of u.s., 473 f.3d 58, 70(3d cir. 2007)|.||||
simeonov v. ashcroft, 371 f.3d 532, 537(9th cir. 2004)|.||||
singh v. gonzales, 436 f.3d 484, 490(5th cir. 2006)|.||||
singh v. gonzales, 451 f.3d 400, 408(6th cir. 2006)|.||||
singh v. gonzales, 468 f.3d 135, 140(2d cir. 2006)|.||||
singh-kaur v. ashcroft, 385 f.3d 293, 301(3d cir. 2004)|.||||
skf usa, inc. v. united states, 537 f.3d 1373, 1379(fed. cir. 2008)|.||||
snell island snf llc v. n.l.r.b., 568 f.3d 410, 415(2d cir. 2009) cert. granted, judgment vacated, 130 s. ct. 3498, 177 l. ed. 2d 1085(u.s. 2010) and abrogated by new process steel, l.p. v. n.l.r.b., 560 u.s. 674, 130 s. ct. 2635, 177 l. ed. 2d 162(2010) and adhered to, 451 f. app'x 49(2d cir. 2011)|.||||
snr roulements v. united states, 402 f.3d 1358, 1362(fed. cir. 2005)|.||||
soliman v. gonzales, 419 f.3d 276, 281(4th cir. 2005)|.||||
sorenson commc'ns, inc. v. f.c.c., 659 f.3d 1035, 1042(10th cir. 2011)|.||||
sorenson commc'ns, inc. v. f.c.c., 659 f.3d 1035, 1042(10th cir. 2011)|.||||
sorenson commc'ns, inc. v. f.c.c., 659 f.3d 1035, 1042(10th cir. 2011)|.||||
soto-hernandez v. holder, 729 f.3d 1|.||||
spectacor management group v. n.l.r.b., 320 f.3d 385|.||||
sprint telephony pcs, l.p. v. county of san diego, 543 f.3d 571|.||||
square d co. and subsidiaries v. c.i.r., 438 f.3d 739|.||||
state of california dept. of social servs. v. thompson, 321 f.3d 835, 847(9th cir. 2003)|.||||
stolaj v. holder, 577 f.3d 651, 656(6th cir. 2009)|.||||
stone v. instrumentation laboratory co., 591 f.3d 239, 243(4th cir. 2009).|.||||
strickland v. united states, 423 f.3d 1335, 1340(fed. cir. 2005).|.||||
stroup v. barnhart, 327 f.3d 1258, 1261(11th cir. 2003)|.||||
succar v. ashcroft, 394 f.3d 8, 22(1st cir. 2005)|.||||
suisa v. holder, 609 f.3d 314, 318(4th cir. 2010).|.||||
sun wen chen v. att'y gen. of the united states, 491 f.3d 100, 106(3d cir. 2007).|.||||
swallows holding, ltd. v. commissioner of internal revenue, 515 f.3d 162, 168(3d cir. 2008).|.||||
target corp. v. united states, 609 f.3d 1352, 1359(fed. cir. 2010)|.||||
tax analysts v. i.r.s., 350 f.3d 100, 102-03(d.c. cir. 2003)|.||||
teamsters local union no. 523 v. n.l.r.b., 590 f.3d 849, 852(10th cir. 2009)|.||||
terrell v. united states, 564 f.3d 442, 449(6th cir. 2009)|.||||
terry v. principi, 340 f.3d 1378, 1383(fed. cir. 2003)|.||||
teva pharm. indus. ltd. v. crawford, 410 f.3d 51, 53(d.c. cir. 2005)|.||||
teva pharm. usa, inc. v. sebelius, 595 f.3d 1303(d.c. cir. 2010)|.||||
teva pharm., usa, inc. v. leavitt, 548 f.3d 103, 108(d.c. cir. 2008)|.||||
texas coal. of cities for util. issues v. f.c.c., 324 f.3d 802, 806-07(5th cir. 2003)|.||||
texas indep. producers & royalty owners ass'n v. e.p.a., 410 f.3d 964, 978(7th cir. 2005)|.||||
texas pipeline ass'n v. f.e.r.c., 661 f.3d 258, 260(5th cir. 2011)|.||||
the maryland dep't of health & mental hygiene v. centers for medicare & medicaid servs., 542 f.3d 424, 428(4th cir. 2008)|.||||
theodros v. gonzales, 490 f.3d 396, 402(5th cir. 2007)|.||||
thomas v. gonzales, 409 f.3d 1177, 1192(9th cir. 2005)|.||||
thomas v. jackson, 581 f.3d 658, 664(8th cir. 2009)|.||||
thompson v. goetzmann, 337 f.3d 489, 502(5th cir. 2003)|.||||
thyssenkrupp acciai speciali terni s.p.a. v. united states, 603 f.3d 928, 934(fed. cir. 2010)|.||||
time warner telecom, inc. v. f.c.c., 507 f.3d 205(3d cir. 2007)|.||||
timken co. v. united states, 354 f.3d 1334, 1341(fed. cir. 2004)|.||||
tineo v. ashcroft, 350 f.3d 382, 389(3d cir. 2003)|.||||
tista v. holder, 722 f.3d 1122|.||||
tna merch. projects, inc. v. f.e.r.c., 616 f.3d 588, 591(d.c. cir. 2010)|.||||
toledo, peoria & w. ry v. surface transp. bd., 462 f.3d 734, 745(7th cir. 2006)|.||||
toledo, peoria & w. ry v. surface transp. bd., 462 f.3d 734, 745(7th cir. 2006)|.||||
toomer v. city cab, 443 f.3d 1191, 1195(10th cir. 2006)|.||||
toro v. sec'y, u.s. dep't of homeland sec., 707 f.3d 1224, 1228(11th cir. 2013)|.||||
torres-rendon v. holder, 656 f.3d 456, 460(7th cir. 2011)|.||||
torretti v. main line hospitals, inc., 580 f.3d 168, 174 amended, 586 f.3d 1011(3d cir. 2009)|.||||
totimeh v. attorney gen. of u.s., 666 f.3d 109, 113(3d cir. 2012)|.||||
toussaint v. attorney gen. of u.s., 455 f.3d 409, 413(3d cir. 2006)|.||||
trafford distribution ctr. v. n.l.r.b., 478 f.3d 172, 182(3d cir. 2007)|.||||
tran v. mukasey, 515 f.3d 478, 484(5th cir. 2008)|.||||
transmission agency of n. california v. f.e.r.c., 495 f.3d 663, 673(d.c. cir. 2007)|.||||
transmission agency of n. california v. f.e.r.c., 628 f.3d 538, 544(d.c. cir. 2010)|.||||
trompler, inc. v. n.l.r.b., 338 f.3d 747, 750(7th cir. 2003)|.||||
trout unlimited v. lohn, 559 f.3d 946, 954(9th cir. 2009)|.||||
trout unlimited v. lohn, 559 f.3d 946, 954(9th cir. 2009)|.||||
tucson herpetological soc. v. salazar, 566 f.3d 870, 877(9th cir. 2009)|.||||
tung mung dev. co., ltd. v. united states, 354 f.3d 1371, 1381(fed. cir. 2004)|.||||
tunik v. merit sys. prot. bd., 407 f.3d 1326, 1345(fed. cir. 2005)|.||||
twp. of tinicum v. u.s. dep't of transp., 582 f.3d 482, 488(3d cir. 2009)|.||||
u.s. dep't of air force v. fed. labor relations auth., 648 f.3d 841, 846-8(d.c. cir. 2011)|.||||
u.s. postal serv. v. postal regulatory comm'n, 599 f.3d 705, 710(d.c. cir. 2010)|.||||
u.s. postal serv. v. postal regulatory comm'n, 640 f.3d 1263, 1264(d.c. cir. 2011)|.||||
u.s. telecom ass’n v. f.c.c., 359 f.3d 554|.||||
u.s. telecom ass’n v. f.c.c., 359 f.3d 554|.||||
u.s. telecom ass’n v. f.c.c., 359 f.3d 554|.||||
u.s. telecom ass’n v. f.c.c., 359 f.3d 554|.||||
u.s. v. amirnazmi, 645 f.3d 564|.||||
u.s. v. atandi, 376 f.3d 1186|.||||
u.s. v. baxter intern., inc., 345 f.3d 866|.||||
u.s. v. city of new york, 359 f.3d 83|.||||
u.s. v. cooper, 396 f.3d 308|42 usc 14135a(d)(1)(e)|42 usc 14135a(d)|42 usc 14135a||
u.s. v. cundiff, 555 f.3d 200|33 usc 1362(12)|33 usc 1362(12)|33 usc 1362||
u.s. v. dang, 488 f.3d 1135|8 usc 1101(f)|8 usc 1101(f)|8 usc 1101|8 usc 1101(f)|8 usc 1101(f)(9)
u.s. v. deaton, 332 f.3d 698|33 usc 1362(7)|33 usc 1362(7)|33 usc 1362||
u.s. v. duke energy corp., 411 f.3d 539|42 usc 7479(2)(c)|42 usc 7479(2)(c)|42 usc 7479||
u.s. v. eme homer city generation, llp, 727 f.3d 274(3d cir. 2013)|.|42 usc 7475(a)|42 usc 7475|42 usc 7411(e); 42 usc 7604(a)(3)|42 usc 7411(e); 42 usc 7604(a)(3)
u.s. v. geiser, 527 f.3d 288|83 pl 203(14)(a)|83 pl 203(14)(a)|83 pl 203(14)||
u.s. v. geiser, 527 f.3d 288|83 pl 203(14)(a)|83 pl 203(14)(a)|83 pl 203(14)||
u.s. v. genendo pharmaceutical, n.v., 485 f.3d 958|21 usc 353(a)|21 usc 353(a)|21 usc 353||
u.s. v. henderson, 376 f.3d 730|42 usc 14135a(d)|42 usc 14135a(d)|42 usc 14135a||
u.s. v. hubenka, 438 f.3d 1026|33 usc 1362(7)|33 usc 1362(7)|33 usc 1362||
u.s. v. jean-baptiste, 395 f.3d 1190|8 usc 1101(f)|8 usc 1101(f)|8 usc 1101|8 usc 1101(f); 8 usc 1182(a)(2)|8 usc 1101(f)(9)
union pacific r. co. v. dhs, 738 f.3d 885|19 usc 1584(a)(2)|19 usc 1584(a)(2)|19 usc 1584|19 usc 1594(d)(2); 19 usc 1594(a)(2); 19 usc 1594(b)(1)|19 usc 1594(a)(2); 19 usc 1594(b)(1)
union steel v. u.s., 713 f.3d 1101|.|19 usc 1677(35)|19 usc 1677||
united airlines, inc. v. brien, 588 f.3d 158, 172(2d cir. 2009)|.|8 usc 1323(a)(1)|8 usc 1323||
united keetoowah band of cherokee indians of oklahoma v. u.s. dep't of hous. & urban dev., 567 f.3d 1235, 1243-44(10th cir. 2009)|25 usc 4152(b)|25 usc 4152(b)|25 usc 4152|25 usc 4103(11); 25 usc 4112(b)(2)(b)|25 usc 4103(11); 25 usc 4112(b)(2)(b)
united seniors ass'n, inc. v. soc. sec. admin., 423 f.3d 397, 403(4th cir. 2005)|42 usc 1320b-10(a)(1)|42 usc 1320b-10(a)(1)|42 usc 1320b-10||
united states v. rapanos, 376 f.3d 629, 640(6th cir. 2004).|33 usc 1362(7)|33 usc 1362(7)|33 usc 1362||
united states v. royer, 549 f.3d 886, 899(2d cir. 2008).|15 ucs 78j(b)|15 ucs 78j(b)|15 ucs 78j||
united states v. santee sioux tribe of nebraska, 324 f.3d 607, 616(8th cir. 2003).|25 usc 2703(7)(a)(i)|25 usc 2703(7)(a)(i)|25 usc 2703||
united steel, paper & forestry, rubber, mfg., energy, allied indus. & serv. workers int'l union, afl-cio v. n.l.r.b., 544 f.3d 841, 858-59(7th cir. 2008)|.|29 usc 152(3)|29 usc 152||
united transp. union v. burlington n. santa fe r. co., 528 f.3d 674, 679-80(9th cir. 2008)|49 usc 11321(a)|49 usc 11321(a)|49 usc 11321|49 usc 10502|
univ. med. ctr. of s. nevada v. thompson, 380 f.3d 1197, 1203(9th cir. 2004)|42 usc 1395ww(d)(5)(f)(i)(ii)|42 usc 1395ww(d)(5)(f)(i)(ii)|42 usc 1395ww||
univ. of texas m.d. anderson cancer ctr. v. sebelius, 650 f.3d 685, 691(d.c. cir. 2011)|42 usc 1395l(t)(7)(f)|42 usc 1395l(t)(7)(f)|42 usc 1395l|42 usc 1395x(v)(1)(s)(ii)(i)-(ii)|42 usc 1395x(v)(1)(s)(ii)(i)-(ii)
univ. of washington med. ctr. v. sebelius, 634 f.3d 1029, 1034(9th cir. 2011)|42 usc 1395ww(d)(5)(f)(vi)(ii)|42 usc 1395ww(d)(5)(f)(vi)(ii)|42 usc 1395ww|42 usc 1396d(a)|
us magnesium, llc v. u.s. e.p.a., 690 f.3d 1157, 1167-68(10th cir. 2012)|.|42 usc 7410(k)(5)|42 usc 7410||
util. air regulatory grp. v. e.p.a., 471 f.3d 1333, 1340-41(d.c. cir. 2006)|42 usc 7491(g)(1)|42 usc 7491(g)(1)|42 usc 7491||
valdiviezo-galdamez v. attorney general of u.s., 663 f.3d 582(3d cir. 2011)|8 usc 1101(a)(42)|8 usc 1101(a)(42)|8 usc 1101||
valdiviezo-galdamez v. attorney general of u.s., 663 f.3d 582(3d cir. 2011)|8 usc 1101(a)(42)|8 usc 1101(a)(42)|8 usc 1101||
vancook v. sec, 653 f.3d 130|.|15 usc 78j(b)|15 usc 78j||
vartelas v. holder, 620 f.3d 108, 117(2d cir. 2010) rev'd, 132 s. ct. 1479, 182 l. ed. 2d 473(u.s. 2012)|.|8 usc 1101(a)(13)(c)(v)|8 usc 1101||
vasquez de alcantar v. holder, 645 f.3d 1097|8 usc 1229b(a)(2)|8 usc 1229b(a)(2)|8 usc 1229b|8 usc 1101(a)(13)(a)|8 usc 1101(a)(13)(a)
vasquez v. holder,635 f.3d 563, 602 f.3d 1003|8 usc 1227(a)(1)(d)|8 usc 1227(a)(1)(d)|8 usc 1227|8 usc 1227(a)(1)(h)|
vasquez-lopez v. ashcroft, 343 f.3d 961|8 usc 1229b(d)|8 usc 1229b(d)|8 usc 1229b||
vastfame camera ltd. v. international trade commission, 386 f.3d 1108(fed. cir. 2004)|19 usc 1337(c)|19 usc 1337(c)|19 usc 1337|19 usc 1337(b)|
vastfame camera ltd. v. international trade commission, 386 f.3d 1108(fed. cir. 2004)|19 usc 1337(c)|19 usc 1337(c)|19 usc 1337|19 usc 1337(d)-(e)|
vega v. holder, 611 f.3d 1168(9th cir. 2010)|8 usc 1229a(c)(7)(c)(i)|8 usc 1229a(c)(7)(c)(i)|8 usc 1229a||
verizon california, inc. v. fcc, 555 f.3d 270(d.c. cir. 2009)|.|47 usc 222(b)|47 usc 222||
vidiksis v. epa, 612 f.3d 1150(11th cir. 2010)|42 usc 4852d(a)(1)(b)|42 usc 4852d(a)(1)|42 usc 4852d||
villanueva v. holder, 615 f.3d 913, 915(8th cir. 2010)|.|8 usc 1255(i)|8 usc 1255|8 usc 1182(a)(9)(c)(i)(i)|
vincent v. the money store, 736 f.3d 88(2d cir. 2013)|15 usc 1602(g)|15 usc 1602(g)|15 usc 1602|15 usc 1666d|
vineland fireworks co., inc. v. bureau of alcohol, tobacco, firearms & explosives, 544 f.3d 509, 518-19(3d cir. 2008)|18 usc 843(b)(2)|18 usc 843(b)(2)|18 usc 843|18 usc 923(e)|18 usc 923(e)
viraj grp. v. united states, 476 f.3d 1349, 1358(fed. cir. 2007)|19 usc 1677b(f)(3)|19 usc 1677b(f)(3)|19 usc 1677b||
viraj grp., ltd. v. united states, 343 f.3d 1371, 1377(fed. cir. 2003)|.|19 usc 1677b-1(a)|19 usc 1677b-1||
virginia dep't of med. assistance servs. v. u.s. dep't of health & human servs., 678 f.3d 918, 921-22(d.c. cir. 2012)|14 usc 1396d(h)|14 usc 1396d(h)|14 usc 1396d|14 usc 1396d(a)|
vonage holdings corp. v. fed. commc'ns comm'n, 489 f.3d 1232, 1240(d.c. cir. 2007)|47 usc 254(d)|47 usc 254(d)|47 usc 254|47 usc 153(24)|47 usc 153(24)
w. virginia v. thompson, 475 f.3d 204, 213-214(4th cir. 2007)|42 usc 1396p(b)(3)|42 usc 1396p(b)(3)|42 usc 1396p||
wachovia bank, n.a. v. burke, 414 f.3d 305|.|12 usc 24(seventh)|12 usc 24||
wachovia bank, n.a. v. watters, 431 f.3d 556|12 usc 24(seventh)|12 usc 24(seventh)|12 usc 24|12 usc 484|
waggoner v. gonzales, 488 f.3d 632|.|8 usc 1186a(c)(4)|8 usc 1186a|8 usc 1186a(c)(3); 8 usc 1186a(d)(1)|
wala v. mukasey, 511 f.3d 102|8 usc 1182(a)(2)(a)(i)(i)|8 usc 1182(a)(2)(a)(i)(i)|8 usc 1182||
walker v. holder, 589 f.3d 12|8 usc 1101(a)(20)|8 usc 1101(a)(20)|8 usc 1101|8 usc 1182(a)(6)(c)(i); 8 usc 1182(a)(7)(a)(i)(i)| 8 usc 1182(a)(7)(a)(i)(i)
wang v. gonzales, 405 f.3d 134|.|8 usc 1101(a)(42)(a)|8 usc 1101||
waterkeeper alliance, inc. v. u.s. e.p.a., 399 f.3d 486, 506(2d cir. 2005)|13 usc 1362(12)|13 usc 1362(12)|13 usc 1362|13 usc 1362(14); 33 usc 1311(e)|13 usc 1362(14); 33 usc 1311(e)
waterkeeper alliance, inc. v. u.s. e.p.a., 399 f.3d 486, 507(2d cir. 2005)|13 usc 1362(14)|13 usc 1362(14)|13 usc 1362||
wedelstedt v. wiley, 477 f.3d 1160, 1166(10th cir. 2007)|.|18 usc 3621(b)|18 usc 3621|18 usc 3624(c)|
wellington v. holder, 623 f.3d 115, 121(2d cir. 2010)|8 usc 1101(a)(48)(a)|8 usc 1101(a)(48)(a)|8 usc 1101|18 usc 3607|18 usc 3607
wells fargo bank n.a. v. boutris, 419 f.3d 949, 959(9th cir. 2005)|12 usc 24(seventh)|12 usc 24(seventh)|12 usc 24||
wheatland tube co. v. united states, 495 f.3d 1355, 1359, 1361(fed. cir. 2007)|19 usc 1677a(c)(2)(a)|19 usc 1677a(c)(2)(a)|19 usc 1677a|19 usc 2251|
whitaker v. thompson, 353 f.3d 947, 951-52(d.c. cir. 2004)|21 usc 321(g)|21 usc 321(g)|21 usc 321|21 usc 343(r)|
white v. scibana, 390 f.3d 997, 1002-03(7th cir. 2004)|18 usc 3624(b)(1)|18 usc 3624(b)(1)|18 usc 3624||
white v. united states, 543 f.3d 1330, 1336(fed. cir. 2008)|42 usc 3796(a)|42 usc 3796(a)|42 usc 3796|42 usc 3796b(3)|42 usc 3796b(3)
wiest v. lynch, 710 f.3d 121, 131(3d cir. 2013)|18 usc 1514a(a)(1)|18 usc 1514a(a)|18 usc 1514a||
wilder v. merit sys. prot. bd., 675 f.3d 1319, 1322(fed. cir. 2012)|5 usc 7511(a)|5 usc 7511(a)|5 usc 7511|5 usc 2101(1)|
wilderness watch & pub. employees for envtl. responsibility v. mainella, 375 f.3d 1085, 1094(11th cir. 2004)|16 usc 1133(c)|16 usc 1133(c)|16 usc 1133|16 usc 1131(a)|
william v. gonzales, 499 f.3d 329, 333(4th cir. 2007)|8 usc 1229a(c)(7)(a)|8 usc 1229a(c)(7)(a)|8 usc 1229a|8 usc 1229a(c)(7)(c)(iv)|8 usc 1229a(c)(7)(c)(iv)(iv)
williams v. csx transp. co., inc., 643 f.3d 502, 509-510(6th cir. 2011)|42 usc 2000e-5(b)|42 usc 2000e-5(b)|42 usc 2000e-5||
woodall v. fed. bureau of prisons, 432 f.3d 235, 248-249(3d cir. 2005)|.|18 usc 3621(b)|18 usc 3621||
worden v. suntrust banks, inc., 549 f.3d 334, 345-346(4th cir. 2008)|29 usc 2002(2)|29 usc 2002(2)|29 usc 2002||
wpix, inc. v. ivi, inc., 691 f.3d 275, 284-85(2d cir. 2012)|17 usc 111(f)(3)|17 usc 111(f)(3)|17 usc 111(f)||
wright v. fed. bureau of prisons, 451 f.3d 1231, 1236(10th cir. 2006)|18 usc 3624(b)(1)|18 usc 3624(b)(1)|18 usc 3624|18 usc 3624(b)-(d)|
wyeth holdings corp. v. sebelius, 603 f.3d 1291, 1300(fed. cir. 2010)|35 usc 156(a)|35 usc 156(a)|35 usc 156|21 usc 360b(b)|
xia fan huang v. holder, 591 f.3d 124|8 usc 1101(a)(42)|8 usc 1101(a)(42)|8 usc 1101||
xian tong dong v. holder, 696 f.3d 121|8 usc 1101(a)(42)|8 usc 1101(a)(42)|8 usc 1101||
yang v. u.s. atty. gen., 418 f.3d 1198|8 usc 1101(a)(42)|8 usc 1101(a)(42)|8 usc 1101||
yangzhou bestpak gifts & crafts co. v. united states, 716 f.3d 1370||19 usc 1673d(c)(5)(b)|19 usc 1673d||
yashenko v. harrah's nc casino co., llc, 446 f.3d 541|.|29 usc 2614(a)(3)(b)|29 usc 2614|29 usc 2614(a)-(b)|
yi ni v. holder, 613 f.3d 415|8 usc 1101(a)(42)|8 usc 1101(a)(42)|8 usc 1101||
yi v. fed. bureau of prisons, 412 f.3d 526|18 usc 3624(b)(1)|18 usc 3624(b)(1)|18 usc 3624||
yu v. u.s. attorney gen., 568 f.3d 1328|8 usc 1101(a)(42)|8 usc 1101(a)(42)|8 usc 1101||
yuen jin v. mukasey, 538 f.3d 143|8 usc 1158(a)(2)(d)|8 usc 1158(a)(2)(d)|8 usc 1158|8 usc 1229a(c)(7)(c)|
yusupov v. attorney gen. of the u.s., 518 f.3d 185|8 usc 1231(b)(3)(b)(iv)|8 usc 1231(b)(3)(b)(iv)|8 usc 1231||
yusupov v. attorney gen. of the u.s., 518 f.3d 185|8 usc 1231(b)(3)(b)(iv)|8 usc 1231(b)(3)(b)(iv)|8 usc 1231||
yusupov v. attorney gen. of the u.s., 518 f.3d 185|8 usc 1231(b)(3)(b)(iv)|8 usc 1231(b)(3)(b)(iv)|8 usc 1231||
zazueta-carrillo v. ashcroft, 332 f.3d 1166||8 usc 1229c(a)-(c)|8 usc 1229c||
zhang v. gonzales, 426 f.3d 540||8 usc 1101(a)(42)|8 usc 1101||
zhang v. mukasey, 543 f.3d 851(6th cir. 2008)|.|8 usc 1158(a)(2)(d)|8 usc 1158|8 usc 1229a(c)(7)(c)(ii)|
zheng v. ashcroft, 332 f.3d 1186|.||8 usc 1231||
zheng v. gonzales, 422 f.3d 98|.|8 usc 1255(a)|8 usc 1255||
